question,product_description,image_url,label
I placed the brew on the stove griddle area since my house temp goes lower than 64. but whenever I use the stove the temp fluctuates due to the heat. Is it okay?,The Kombucha Shop Kombucha Brewing Kit with 1 Gallon Glass Brew Jar Kombucha SCOBY and Starter Pouch Temperature Gauge pH Strips Loose Leaf Tea and More,http://ecx.images-amazon.com/images/I/91l45+TQinL.jpg,0
"If i buy this (THE 3.4 OZ ONE) from Amazon (directly)...will i be getting the authentic ""real-deal"" cologne?",Nautica Voyage Eau de Toilette Spray for Men 3.4 oz,http://ecx.images-amazon.com/images/I/81pl4WJUdvL.jpg,0
Does it ship to Hawaii?,Nautica Voyage Eau de Toilette Spray for Men 3.4 oz,http://ecx.images-amazon.com/images/I/81pl4WJUdvL.jpg,0
What does the back of this look like?,Joissu 8 Ball Keychain,http://ecx.images-amazon.com/images/I/31MSbmuPC0L.jpg,0
Hi! It is possible to order 411 units? I see just available 9 units.,Philips LED LCD Plasma Screen Cleaner Kit 6.75fl. oz 200ml Polyester Microfiber Cloth Eco-Friendly Anti Static Germ-Free Formula Streak and Spot Free SVC1116G/27,http://ecx.images-amazon.com/images/I/61V44Nm55FL.jpg,0
I love this as does my son. However the wind took the wheels off earlier in the week where can I get replacement separators and cap?,In the Breeze Best Selling Rainbow Triple Wheel Spinner- Ground Stake Included - Colorful Wind Spinner for your Yard and Garden,http://ecx.images-amazon.com/images/I/71sNLAT00zL.jpg,0
I also have a large windspinner which does have a tail. I am also interested in if these would be good replacements for the wheels that have faded?,In the Breeze Best Selling Rainbow Triple Wheel Spinner- Ground Stake Included - Colorful Wind Spinner for your Yard and Garden,http://ecx.images-amazon.com/images/I/71sNLAT00zL.jpg,0
Hello I'm writing to ask if the price will go down. Thank you so much in advance.,Nintendo amiibo - Link: Skyward Sword,http://ecx.images-amazon.com/images/I/71YewaoJzFL.jpg,0
Can you use this bed indoors? I have an older cat that likes heat on her joints.,KH Outdoor Heated Kitty Pad Small,http://ecx.images-amazon.com/images/I/71GgOQ+C9zL.jpg,0
Do these slouch down?,Ivanka Trump Women's Livi Over The Over The Knee Boot Black 8 M US,http://ecx.images-amazon.com/images/I/712VTzr9X4L.jpg,0
Does this run on battery power? Does it have to be on all the time to stay up? If so is it loud?,HolleywebTM Inflatable Bubble Tent House Dome Outdoor Clear Show Room with 1 Tunnel for Camping for Photo,,0
How long to the expiry date ?,Samyang 2X Spicy Hot Chicken Flavor Ramen 4.9oz (Pack of 5),http://ecx.images-amazon.com/images/I/91v-8RK1EaL.jpg,0
there are some songs on this game/learning tool that conflicts with my faith will the game penalize me for not learning those tracks?,Rocksmith 2014 Edition - PC/Mac (Cable Included),http://ecx.images-amazon.com/images/I/91D6i3dXRDL.jpg,0
El paso cereal straws,Kellogg's Froot Loops Cereal Straws 8.8-Ounce Boxes (Pack of 6),http://ecx.images-amazon.com/images/I/51S1JTSWP+L.jpg,0
Will the box it's delivered in give away that it's a washing machine?,Manatee 11lb Mini Compact Twin Tub with Built in Pump,http://ecx.images-amazon.com/images/I/71Pzgb7rjYL.jpg,0
"This item is listed as being ""$19.74 + Free Shipping"" but when I go to checkout there's a $7.95 shipping & handling fee applied to my order.  Why?",QMX Star Trek The Next Generation Communicator Badge Replica,http://ecx.images-amazon.com/images/I/61c2RtjMKbL.jpg,0
Why is this $1000?,Generic Anime Was A Mistake White,http://ecx.images-amazon.com/images/I/71P7ZgBV3xL.jpg,0
What are the ingredients?,Babyganics Face Hand & Baby Wipes Fragrance Free 400 Count (Contains Four 100-Count Packs),http://ecx.images-amazon.com/images/I/81F5Lsd39bL.jpg,0
Are the plates removable for cleanup or do you have to clean them in place?,The Grilled Cheesus Sandwich Press,http://ecx.images-amazon.com/images/I/71yG-7yxhbL.jpg,0
Is it gluten free?,365 Everyday Value Organic Tomato Basil Pasta Sauce 25 oz,http://ecx.images-amazon.com/images/I/81L0xrCiN7L.jpg,0
does it compressed?,Intex Classic Downy Airbed Queen,http://ecx.images-amazon.com/images/I/71dzvK3WTnL.jpg,0
Is this organic and gluten-free?,Weyland: Energy - Complimentary Formula w/ Botanically Sourced Caffeine Complete B-Complex and Energy Supportive Herbs,,0
Is it small and is it loud,ION Audio Block Rocker Plus | 100W Portable Speaker Battery Powered with Bluetooth Connectivity Microphone & Cable AM/FM Radio Wheels & Telescopic Handle and USB Charging For Smartphones & Tablets,http://ecx.images-amazon.com/images/I/A1iEYVMh2WL.jpg,0
I am female with small hands will they fit...size...,Stark Safe Cut Resistant Gloves (1 Pair) Food Grade Level 5 Protection Safety Cutting Gloves for Kitchen Mandolin Slicing Fish Fillet Oyster Shucking Meat Cutting and Wood Carving (Small),http://ecx.images-amazon.com/images/I/81aF+SEeOML.jpg,0
Are the multiple pack hats only in black or can we get them in a particular color?,KB-LOW PNK Classic Cotton Dad Hat Adjustable Plain Cap. Polo Style Low Profile (Unstructured) (Classic) Pink Adjustable,http://ecx.images-amazon.com/images/I/71Sfqd-Do1L.jpg,0
How does the padding wash & hold up?,Nested Bean Zen Footie Pajama Classic - Gently Weighted Long Sleeved 100% Cotton (6-12 Months O Me O My - Grey),http://ecx.images-amazon.com/images/I/51LlsYlOisL.jpg,0
I am going to iceland and will want to connect ipadimacbook 15.4inch battery charger for my fuji xt2  iphone. will it work in  iceland?,BESTEK Travel Adapter 220V to 110V Voltage Converter with 6A 4 USB Ports,http://ecx.images-amazon.com/images/I/71GL53k2XtL.jpg,0
Can I request to mark my name on it?,Slim Bifold Wallets For Men RFID - Front Pocket Leather Small Mens Wallet With ID Window Gifts For Men,http://ecx.images-amazon.com/images/I/51Zo5-+GRCL.jpg,0
Is this the latest version?,Apple MacBook Pro MF839LL/A 128GB Flash Storage - 8GB LPDDR3 - 13.3in with Intel Core i5 2.7 GHz (Renewed),http://ecx.images-amazon.com/images/I/81vs5TXBrlL.jpg,0
Does it require a smart hub?,Wemo Mini Smart Plug WiFi Enabled Works with Alexa Google Assistant & Apple HomeKit,http://ecx.images-amazon.com/images/I/61oitxrm-vL.jpg,0
what are the dimensions of the shipping box?,Samsung UN32EH5000 32-Inch 1080p 60Hz LED TV (2012 Model),http://ecx.images-amazon.com/images/I/717onKT1UmL.jpg,0
Is the bearing held in with a set screw?,FINGER SPINNER Rainbow Color 2 Sides Fidget Spinner Toy Relieve Stress High Speed Focus Toy for Killing Time (Rainbow),http://ecx.images-amazon.com/images/I/518nFHEe5PL.jpg,0
Can this work for a yorkie?,Downtown Pet Supply Cat Grooming Bag - Medium Cat Restraint Bag Cat Grooming Accessory + Free Cat Muzzle,http://ecx.images-amazon.com/images/I/41OBQQgszbL.jpg,0
"I know it's not released but does this have a story line kinda like super paper Mario? Or is more ""kid like"" like Kirby?",Paper Mario: Color Splash - Wii U Standard Edition,http://ecx.images-amazon.com/images/I/81+iThisxmL.jpg,0
Do the roly polys make babies,Pocket Pets Roly Poly Farm,http://ecx.images-amazon.com/images/I/41Zf6QE2qNL.jpg,0
Will the roly polys eventually eat all of the chi plant and if so does the company sell more seeds?,Pocket Pets Roly Poly Farm,http://ecx.images-amazon.com/images/I/41Zf6QE2qNL.jpg,0
Whats the best temperature for them?,Pocket Pets Roly Poly Farm,http://ecx.images-amazon.com/images/I/41Zf6QE2qNL.jpg,0
I just feel weird about having an unlidded bug container in my house.  Is there a way to lid it?,Pocket Pets Roly Poly Farm,http://ecx.images-amazon.com/images/I/41Zf6QE2qNL.jpg,0
Does it require tools for assembly?,Yoleo Gravity Heavy Duty Inversion Table with Adjustable Headrest & Protective Belt (Black),http://ecx.images-amazon.com/images/I/51YV6hhveaL.jpg,0
Does it come packaged in its original package?,Versace Eros Fragrance Set 2 Count,http://ecx.images-amazon.com/images/I/61vUBWsMk6L.jpg,0
are they actually 10 inches?,"Sanei SP03 Splatoon Series Callie Pink Squid Sister Stuffed Plush 10""",http://ecx.images-amazon.com/images/I/61q34wHmttL.jpg,0
what is it made of?,Voglee Lady Padded Bra Tops Bustier Cutout Vest Crop Top Bralette Tank Blouse,http://ecx.images-amazon.com/images/I/71E3Meyz6LL.jpg,0
"What's ""sliky satin"" as it shows on the box?",RED BY KISS Premium Silky Satin DURAG Men's Cap Doo RAG (Black),http://ecx.images-amazon.com/images/I/811xSA1hNyL.jpg,0
Would the phone fit with a mophie case?,Apple Watch Stand Hapurs iWatch Bamboo Wood Charging Dock Charge Station Stock Cradle Holder for Apple Watch Both 38mm and 42mm & iPhone 6 6 Plus 5S 5,http://ecx.images-amazon.com/images/I/51hgEaDryeL.jpg,0
Are batteries replaceable?,LED Lighting EDC Hand Tri-Spinner Aluminum Fidget Finger Toy For Autism ADHD Anxiety Stress Relief Focus Fingure Spinner and long spins to 2-3Min (Blue),http://ecx.images-amazon.com/images/I/6175VltoAjL.jpg,0
Will it fit a rectangler umbrella 11',Umbrella Mosquito Net Canopy Patio Table Set Screen House - Large Premium Netting,http://ecx.images-amazon.com/images/I/513Ok1lkGGL.jpg,0
What is the difference between the 22-in-1 facial machine and the 13-in-1 facial machines,Xiong chao,http://ecx.images-amazon.com/images/I/710oQ5P1mWL.jpg,0
can i use this in the UK?,Test -Do not use,http://ecx.images-amazon.com/images/I/51Jg5XRqyBL.jpg,0
Does this item ship to Australia?,Bestop 80061-15 Black Denim Windjammer Wind Break for 1986-1994 Suzuki Samurai,http://ecx.images-amazon.com/images/I/61K6zz0JzPL.jpg,0
I ordered this but received Ceylon cinnamon instead. Is there a way for you to verify your stock before I reorder?,Frontier Five Spice Powder 1.92-Ounce Bottle,http://ecx.images-amazon.com/images/I/71Yd09AyrwL.jpg,0
Are they able to record or just take a picture?,Recon Jet Smart Eyewear for Sports and Fitness - Black,http://ecx.images-amazon.com/images/I/61QeyT0sOyL.jpg,0
Can i wash and dry these with normal clothes?,ColdPruf Men's Authentic Dual Layer Wool Plus Base Layer Bottom Navy Medium,http://ecx.images-amazon.com/images/I/81-f3sgNTYL.jpg,0
can be use over cot? Free stand mesh?,G4Free Portable & Foldable Camping Hammock Net Hammock Tent Capacity 400 lbs Outdoor & Indoor Backyard Hiking Backingpacking Tree Hammocks (110x50 inch)(Camel),http://ecx.images-amazon.com/images/I/51Ll8ch3U2L.jpg,0
Can you set this to open on a certain date and time one time and it function every week at same time without resetting it,"Kitchen Safe: Time Locking Container (White Lid + Clear Base) - 5.5"" Height",http://ecx.images-amazon.com/images/I/71vgPcUhohL.jpg,0
Where can I find the 70 cm one?,"CottonFood Food Plush Pillow Mozzi Bread 15cm(6"") Brown",http://ecx.images-amazon.com/images/I/41gQ2kL9GdL.jpg,0
"Would i be able to use my phone with the medium ""black(2014 winter new /100% cashmere lining / touchscreen available)"" gloves?",MATSU Luxury Men Winter Warm Lambskin Leather Gloves M1006 (M Black(2014 Winter New /100% Cashmere Lining / Touchscreen Available)),http://ecx.images-amazon.com/images/I/71kp8j4yFgL.jpg,0
I wear xl. i don't want it snug so should i still buy xl or uy a l?,Physique Bodyware Men's Blank Y Back Stringer Tank Top. Made in USA. (Small Black),http://ecx.images-amazon.com/images/I/81oWA53sX+L.jpg,0
What are the ingredients please?,Get It On Body Wash by Plant Bath & Shower Gel 9.3 oz,http://ecx.images-amazon.com/images/I/416UHNrCTUL.jpg,0
Which is the cards against humanity expansion packs 1-5 and bigger blacker box,Cards Against Humanity: First Expansion,,0
Does the jar itself before mixing need refrigerated or can it be kept on a shelf?,Repashy Soilent Green 6 Oz JAR,http://ecx.images-amazon.com/images/I/51npjlH5ngL.jpg,0
Can You send it to France ?,Vegemite 400g Jar,http://ecx.images-amazon.com/images/I/91dQT8jEU9L.jpg,0
How good is the wood of the handle?,SZCO Supplies Viking Battle Axe,http://ecx.images-amazon.com/images/I/31dZ6TQwmxL.jpg,0
Why are there so many negative reviews about the bear arriving smelly and moldy?,Hamdol Headphone Adapter for X/XS/XS MAX/XR/8/ 8Plus/ 7/7 Plus Headset Adaptor Splitter Earphone Connector Convertor 2 in 1 Accessories,http://ecx.images-amazon.com/images/I/71VNcLH3tRL.jpg,0
if it breaks or something what is your return policy,SPINTECH - Omega Tri-Spinner Fidget Toy With Premium Hybrid Ceramic Bearing (Black),http://ecx.images-amazon.com/images/I/71NfiP2FpoL.jpg,0
Can you exchange the batteries with fresh charged batteries or is the battery pack sealed & not openable ?,InnoGear 5000 Lumens Headlamp LED Flashlight Bright Headlight Torch with Rechargeable Batteries and Wall Charger for Hiking Camping Riding Fishing Hunting,http://ecx.images-amazon.com/images/I/51Z-JsjqQeL.jpg,0
Can you please give me the actual dimensions of hte whole thing after unfolded but without straps. Also is this machine washable....,Coleman 16 Can Cooler Satchel,http://ecx.images-amazon.com/images/I/71u9kRrPAyL.jpg,0
"Can I use this to bond a glass table top and a metal leg together? 6"" dia metal top base that will touch the center of the 22"" glass top.",Loctite Liquid Professional Super Glue  20-Gram Bottle (1365882),http://ecx.images-amazon.com/images/I/91SECIqEVKL.jpg,0
can you ride it,2007 Honda CBR1000RR,http://ecx.images-amazon.com/images/I/71hASjWn+SL.jpg,0
Does it work for babies?,The Original TUNG Brush Tongue Cleaner (Pack of 1) Colors Vary,http://ecx.images-amazon.com/images/I/71bLiKVCrpL.jpg,0
Where is this apron made?,Under NY Sky Tool Apron - Green Waxed Canvas - Brown Leather,http://ecx.images-amazon.com/images/I/71G8bthJTBL.jpg,0
what are the measurements? i just bought the platinum keurig and want to make sure it will fit under the machine under my cabinet,Mind Reader 'Anchor' Triple Drawer K-Cup Dolce Gusto CBTL Verismo Single Serve Coffee Pod Holder Black,http://ecx.images-amazon.com/images/I/81pVjlAvsWL.jpg,0
where can you get in the uk,Dino Pet Gift Option,http://ecx.images-amazon.com/images/I/712VeCEAXLL.jpg,0
does this include the flagellates,Dino Pet Gift Option,http://ecx.images-amazon.com/images/I/712VeCEAXLL.jpg,0
Any idea when this will become available again?,Dino Pet Gift Option,http://ecx.images-amazon.com/images/I/712VeCEAXLL.jpg,0
is this product soft or hard jean fabric? thank you jessicasandra4000@yahoo.com,Fashion Story Hot Pants Mini Jeans Shorts Women American US Flag Denim,http://ecx.images-amazon.com/images/I/51YdiQgzl5L.jpg,0
What's the size of the watch and the size of the band ?,ORIENT mechanical Automatic SFD0F001B0 Mens Watch,http://ecx.images-amazon.com/images/I/41GDlAwnpfL.jpg,0
I need a light that shows blacklight paint. Will this work?,KOBRA UV Black Light Flashlight 100 LED #1 Best UV Light and Blacklight For Home & Hotel Inspection Pet Urine & Stains - Ultra Intensity 18W 385-395nm LEDs Spot Counterfeit Money Leaks Scorpions!,http://ecx.images-amazon.com/images/I/51Kcww2CEML.jpg,0
I'm super excited to try this spa...if i buy 1 inch chlorine tablets how often should I put them in the floating holder this spa comes with? :),SaluSpa Palm Springs AirJet Inflatable 6-Person Hot Tub,http://ecx.images-amazon.com/images/I/91e4mU+aoXL.jpg,0
Does cod 4 come on a different disk or code or is it on the call of duty: infinite warfare disk?,Call of Duty: Infinite Warfare - Xbox One Legacy Edition,http://ecx.images-amazon.com/images/I/81BI-XDRP2L.jpg,0
Is this a natural block in the 10lb size or a cube like the one shown of the cow?,Indusclassic Himalayan Animal Licking Pink Salt Lick Horse Cattles Pure with Minerals (4 LB),http://ecx.images-amazon.com/images/I/417n9EjeeOL.jpg,0
I want the shirt with the green face for a youth.  Can I purchase a small men's shirt?,Mens Ask Me About My Zombie T shirt Funny Zombie T shirts Flip Costume Outbreak Tees,http://ecx.images-amazon.com/images/I/61tFQmrEtUL.jpg,0
Will the large size fit an 18 inch bicep?,Sports Armband for Iphone 5|5s|5c iPod Touch 5|5G From SpartanFive - Keep Your iPhone Running Top Quality Don't You Deserve The Best iPhone 5 Armband (Large),http://ecx.images-amazon.com/images/I/81kM9GQhxXL.jpg,0
I'm spinning the top a lot but it won't open,ELEGANCE GEL ELEGANCE GEL Shaving Gel 16.9 Fl Oz,http://ecx.images-amazon.com/images/I/51AnEc2o7qL.jpg,0
does this work on mosquitoes,Nv-gu New Pest Control Ultrasonic Repellent- Best Electronic Plug In Pest Repeller- Repels Mice Rats Roaches Spiders & Other Insects - Home Pest Control Solution,http://ecx.images-amazon.com/images/I/61LUYUT3X1L.jpg,0
"Does this fit in genuine joe gjo60465 plastic space saving waste container 23 gallon capacity 23"" width x 30"" height x 11"" depth",Hefty Ultra Strong Tall Kitchen Trash Bags - Clean Burst 13 Gallon 80 Count,http://ecx.images-amazon.com/images/I/51QVxXCO0fL.jpg,0
I recently ordered a holosun micro red dot optical for my smithnwesson ar15 which already has these same sights will my stock sights work?,Magpul Industries USA Mbus Generation Ii Backup Sights Front & Rear Set,http://ecx.images-amazon.com/images/I/71XHAL3KMgL.jpg,0
Do you need to allow them to dry out between loads?,Wool Dryer Balls by Smart Sheep 6-Pack XL Premium Reusable Natural Fabric Softener,http://ecx.images-amazon.com/images/I/31F7tLvDSTL.jpg,0
Can I play minecraft on this,Alienware Area-51 Gaming Machine - Intel Core i7-5820K 6-cores Overclocked up to 3.8GHz 8GB DDR4 Ram 2TB SSD + 18TB HDD DVD Burner 2 x NVIDIA GeForce GTX TITAN Z with 24GB (2x 12GB) GDDR5 - Dual GPU Card Windows 8.1 Professional,http://ecx.images-amazon.com/images/I/41ylO+nVVjL.jpg,0
Where can I buy wine in Los Angeles?,NV Trump Winery Cru 750 mL White Wine,,0
Are the shafts regular flex or senior flex?,Wilson Men's Ultra Complete Golf Package Club Set Right Hand,http://ecx.images-amazon.com/images/I/61beqCZJofL.jpg,0
What type of pump for the tires?,Challenger Mobility Folding Beach Cart Large Balloon Tires Challenger J2020 Sand and Beach Trolley,http://ecx.images-amazon.com/images/I/71Svz6OpdQL.jpg,0
Does this product have any kind of toxic material (lead or cadmium)? Is this safe on gas stove?,Kotobuki Japanese Earthenware Rice Pot Black with Brown Accents Large Black,http://ecx.images-amazon.com/images/I/91IEfx0b9ZL.jpg,0
free shipping form Turkey ?,Monopoly: Fortnite Edition Board Game Inspired by Fortnite Video Game Ages 13 and Up,http://ecx.images-amazon.com/images/I/61iGZFNPktL.jpg,0
Is this game new or used ?,Monopoly: Fortnite Edition Board Game Inspired by Fortnite Video Game Ages 13 and Up,http://ecx.images-amazon.com/images/I/61iGZFNPktL.jpg,0
Does the game take a long time to load?,Monopoly: Fortnite Edition Board Game Inspired by Fortnite Video Game Ages 13 and Up,http://ecx.images-amazon.com/images/I/61iGZFNPktL.jpg,0
Would this be sufficient and or ideal for low dpi counter strike?,CORSAIR MM300 - Anti-Fray Cloth Gaming Mouse Pad - High-Performance Mouse Pad Optimized for Gaming Sensors - Designed for Maximum Control - Extended (CH-9000108-WW),http://ecx.images-amazon.com/images/I/61+7sSXmZkL.jpg,0
I guess they won't show NEGATIVE reviews huh?,DC Comics Mens Stainless Steel The Flash Logo Bolt Ring (Size 12),http://ecx.images-amazon.com/images/I/81k3CKX5c7L.jpg,0
What type of batteries are required?,Silver Bullet Vibrator,http://ecx.images-amazon.com/images/I/21qYaIfaEnL.jpg,0
Is there a way to just buy a couple of the screws? I like the jump ropebut I lost a screw :-(,Special Today - Jump Rope - Master Double Unders and Smash Your Workout + Free Fitness Training Ebook Speed Rope Carry Case Outdoor Jumprope Cable Protector and Screw Kit,http://ecx.images-amazon.com/images/I/41tYp53ljAL.jpg,0
Anyone know what the SPF is for these?,Neutrogena Wet Skin Kids Sunscreen Spray Twin Pack,http://ecx.images-amazon.com/images/I/81g4HBCHC+L.jpg,0
how big is the gap space  between the set cushion and back pad when its flat position?,CAP Barbell Deluxe Utility Weight Bench,http://ecx.images-amazon.com/images/I/8159nufoWcL.jpg,0
Everytime dora asks a question on tv i yell the answer but she can't hear me will this be loud enough for her to hear me when i yell swiper is there?,Pyle Megaphone Speaker PA Bullhorn - Built-in Siren - 20 Watt Adjustable Volume Control & 800 Yard Range - Ideal for Football Soccer Baseball Cheerleading Fans Coaches & Safety Drills - PMP20,http://ecx.images-amazon.com/images/I/71n0tsX98qL.jpg,0
Does this jacket fit onto the north face denali jacket?,Digital Voice RecorderActivated Sound Audio Recorder Dictaphone,http://ecx.images-amazon.com/images/I/81flB2YOSuL.jpg,0
will it work if I wear prescription glasses?,MERGE VR/AR Goggles - Virtual and Augmented Reality Headset for iPhone and Android - Adjustable Lenses Dual Input Buttons Soft and Comfortable Easy to Clean and Share for Kids 10+ (Pulsar Purple),http://ecx.images-amazon.com/images/I/71k4qEY2fQL.jpg,0
"Is the life sized one 4'11"" like he actually is or is it 6 ft tall like the dimensions in the picture say?",Danny DeVito Mini Cutout,http://ecx.images-amazon.com/images/I/41-+XmpA04L.jpg,0
Can you do any celebrity?,Danny DeVito Mini Cutout,http://ecx.images-amazon.com/images/I/41-+XmpA04L.jpg,0
Does anyone have ANY idea of how big or what type of tang this has? Does the handle 'flex' at the end if you try to bend it?,SZCO SUPPLIES 211124 Watchfire Zombie Slayer Neck Knife,http://ecx.images-amazon.com/images/I/61T5S27XKtL.jpg,0
How loud is it?,Zen Art Brass Feng Shui Desktop Gong by Asian Home,http://ecx.images-amazon.com/images/I/515WxyQwMAL.jpg,0
Does this screen protector have a cutout for the proximity sensor that is DIRECTLY TO THE LEFT OF THE TOP SPEAKER?  Almost all of these are cut wrong.,Essential Phone PH-1 Screen Protector 2 Pack SWINCHO Tempered Glass Screen Cover for Essential Phone PH-1 Case Friendly Anti Scratch (Clear),http://ecx.images-amazon.com/images/I/71m9TRrgRBL.jpg,0
is shipping discreet,Safeguard Laboratories U Pass Synthetic Urine,http://ecx.images-amazon.com/images/I/31IZcB9Y0lL.jpg,0
Does the watch tick or sweep?,Audemars Piguet Royal Oak Offshore automatic-self-wind mens Watch (Certified Pre-owned),http://ecx.images-amazon.com/images/I/71yi5pew73L.jpg,0
What size clothes and diaper does she wear?,JC Toys Lola - Bath Time,http://ecx.images-amazon.com/images/I/41l-ug57zBL.jpg,0
is it waterproof?,JC Toys Lola - Bath Time,http://ecx.images-amazon.com/images/I/41l-ug57zBL.jpg,0
Can Lola actually go into the bathtub with child or in the swimming pool?,JC Toys Lola - Bath Time,http://ecx.images-amazon.com/images/I/41l-ug57zBL.jpg,0
What voltage rating is this travel surge protector?,Belkin Travel RockStar Surge Protector with 2 AC Outlets 1 USB Port and 3000 mAh Battery Pack Charger,http://ecx.images-amazon.com/images/I/71LRGOQN91L.jpg,0
Does my computer have to be on for this device to function,iHome Control Smart Plug Works with Alexa,http://ecx.images-amazon.com/images/I/61K6JQY+92L.jpg,0
"Hello is it possible to send the artikel (Trush Buster) to Germany? If ""Yes"" whats your Shipping-Price? Thanks for your answer",Capewell THRUSH BUSTER 20Z 90010,http://ecx.images-amazon.com/images/I/71ERj8AM4WL.jpg,0
How do i fix distorted sound? i bought a vextra and i had that problem.,Coby CX49 Personal AM/FM Stereo Cassette Player (Discontinued by manufacturer),http://ecx.images-amazon.com/images/I/61PZ5VNDJbL.jpg,0
Does the composite output support NTSC?,(2016 Octa Core Streaming Box) EA05 Hdmi2. 0 Android 5.1 2 Mini Pc Tv Box Octa Core Rk3368 KODI Full Loaded Wifi Kodi 4k 3d Player,http://ecx.images-amazon.com/images/I/31vfZE3qzUL.jpg,0
Does it make wide turns or sharp hard turns? .,Kid Galaxy Amphibious RC Car Morphibians Killer Whale. All Terrain Remote Control Toy 27 MHz,http://ecx.images-amazon.com/images/I/61lnRNYDNpL.jpg,0
I don’t have anywhere to air dry the sofa cover. Has anyone put it in the dryer?,YESHOME Sofa Cover Slipcovers-Quilted Upgrade Anti-Slip Couch Covers-Waterproof Sofa Protector with Elastic Strap-Furniture Cover for Dogs Pet (Recliner Oversized Brown),http://ecx.images-amazon.com/images/I/81jib3GnPNL.jpg,0
Do these cars have r/c capability like the real fx competitor version or do cars only work on the tracks?,Anki Overdrive Starter Kit,http://ecx.images-amazon.com/images/I/71cts8jvKRL.jpg,0
Should Fanfan come with a certificate of authenticity like Sophie la Girafe does?,Vulli Teether Fanfan The Fawn,http://ecx.images-amazon.com/images/I/713a-qDwB8L.jpg,0
How loud is the whistle? We had a Sophie for my son but the squeaker drove me (and our dogs) nuts.,Vulli Teether Fanfan The Fawn,http://ecx.images-amazon.com/images/I/713a-qDwB8L.jpg,0
is this made in China?,Vulli Teether Fanfan The Fawn,http://ecx.images-amazon.com/images/I/713a-qDwB8L.jpg,0
Does it work with Apple TV?,iPazzport Mini Wireless Bluetooth Keyboard with Touchpad Backlit for Smart TV and PC KP-810-10BT,http://ecx.images-amazon.com/images/I/41SRintleAL.jpg,0
What is the package size?,Genuine US Army O.D. Cargo Parachute with full paracord Radius 10' / diameter 17',http://ecx.images-amazon.com/images/I/61ReTCaMpdL.jpg,0
Where is this umbrella manufactured?,Repel Windproof Travel Umbrella with Teflon Coating,http://ecx.images-amazon.com/images/I/71zwcB0ONcL.jpg,0
Is this a full body suit (both upper and lower body) or just pants - product title says 'armored pants' but the picture shows whole body suit?,Bohn Cool-Air Armored Riding Pants - Medium,http://ecx.images-amazon.com/images/I/41iABUVLfZL.jpg,0
came but no box just a 2 layers of bag one shipping bag and one plastic bag and it's a week early and track package said its still on its way?,"Officially Licensed Five Nights At Freddy's 10"" Boxed Bonnie Plush Toy",http://ecx.images-amazon.com/images/I/51ZJbOdPWXL.jpg,0
I have had several of the real SA knives the really small ones(classic) always slip out of my pocket .Too light. Will this one slip out?,Victorinox Swiss Army Multi-Tool Rambler Pocket Knife Red,http://ecx.images-amazon.com/images/I/618yHbAK0hL.jpg,0
Why is robert,Goodfellas Poster Robert De Niro Ray Liotta Joe Pesci 24x36 Framed Poster (C2-1021),http://ecx.images-amazon.com/images/I/71+9a6IlxKL.jpg,0
Why does it have the drop down at the top,Louisville Slugger WTLW3AMIXB1634 Genuine Series 3X Ash Mixed Baseball Bat 34 inch/31 oz Natural,http://ecx.images-amazon.com/images/I/61-Flp8I4dL.jpg,0
anyone else use these for shot shell reloading? if so: what are your likes and dislikes. I'm planning to use these or possibly aluminum bbs for 12g,Crosman Copperhead 6000 Copper Coated BBs Cal. 4.5mm in a Bottle,http://ecx.images-amazon.com/images/I/91H6et7K2gL.jpg,0
this is four bottles for $5.46 correct?  Thanks,Organic Valley Chocolate Milk Protein Shake Healthy Snacks for Post Workout Recovery Organic Fuel High Protein 26g 11oz (Pack of 4),http://ecx.images-amazon.com/images/I/71Xn96sB-nL.jpg,0
Apple sells this same watch for $1299 why would anyone pay this high price for one ?,Apple Watch Edition White Ceramic Case with Cloud Sport Band 42MM,http://ecx.images-amazon.com/images/I/71VGacGsCwL.jpg,0
do you really need the 512GB version Surface Pro or can you get by with the 256GB version. I am a medical student and use it just for general studying,Microsoft Surface Pro 3 512 GB Intel Core i7 Windows 8.1 - with Windows 10 Upgrade,http://ecx.images-amazon.com/images/I/71QsxdA8E+L.jpg,0
Could this item be sealed with caulk and then be a greenhouse??, Ikea Greenhouse Indoor/outdoor White,http://ecx.images-amazon.com/images/I/41Qj49ZfCOL.jpg,0
If the drive is reformatted for Mac use will the encryption software still work?,WD 2TB Silver My Passport Ultra Metal Edition Portable  External Hard Drive  - USB 3.0  - WDBEZW0020BSL-NESN,http://ecx.images-amazon.com/images/I/71pbrtgze7L.jpg,0
How much sugar is in this product?,The Beet Lady Nightshade Free Organic (Non GMO) Beet Ketchup Original 12 oz,http://ecx.images-amazon.com/images/I/51NYcMZvKRL.jpg,0
what does it come in ?,Toxic Waste Ultra Sour Candy 1lb Bag,,0
"The title says ""6 Ounce (Pack of 6)"" but the product description says ""Pack of six 10 Ounce (Total of 60 Ounce)"". Which is it? Total ounces?",St. Ives Fresh Skin Face Scrub Apricot 6 Oz,http://ecx.images-amazon.com/images/I/41JM4NW0igL.jpg,0
Is this product dog/cat/kid safe?,Exterminators Choice Snake Defense Natural Snake Repellent - Effective and Safe Spray 32oz| for All Types of Snakes|......,http://ecx.images-amazon.com/images/I/71-3786-6XL.jpg,0
